A	id	title	url	lang	sourcelang	createdat	publishedat	rssfeedid	source	referenceid	referencekey	keywordlist	locationlist	publicationdate	label
76.0	"9FJ9AB16KK"	"CDC says salmonella infection in eight states is linked to wild songbirds"	"https://www.observatoire-qatar.com/le-cdc-affirme-que-linfection-a-salmonelles-dans-huit-etats-est-liee-aux-oiseaux-chanteurs-sauvages/"	"EN"	"FR"	"2021-04-02 19:10:46"	"2021-04-02 13:12:44+00:00"	"4a64da2cb9"	"www.observatoire-qatar.com"					1.617376364E9	"relevant"
77.0	"UON4O5LU69"	"CDC says salmonella infection in 8 states could be linked to wild songbirds"	"https://www.observatoire-qatar.com/le-cdc-affirme-que-linfection-a-salmonelles-dans-8-etats-pourrait-etre-liee-aux-oiseaux-chanteurs-sauvages/"	"EN"	"FR"	"2021-04-02 19:10:46"	"2021-04-02 05:11:11+00:00"	"4a64da2cb9"	"www.observatoire-qatar.com"					1.617347471E9	"relevant"
78.0	"NRNDMK5UHG"	"DHEC wants certain birds for West Nile testing"	"https://www.postandcourier.com/journal-scene/news/dhec-wants-certain-birds-for-west-nile-testing/article_23e6d176-93d7-11eb-844e-6bdec87f3c19.html"	"EN"	""	"2021-04-02 19:23:29"	"2021-04-02 15:16:00+00:00"	"a1b2c3d4e5"	"www.postandcourier.com"					1.61738376E9	"relevant"
79.0	"8KK9ZWGE5L"	"Point-of-Care Tests may be solution to growing antibiotic resistance crisis"	"https://epigram.org.uk/2021/04/02/point-of-care-tests-may-be-solution-to-growing-antibiotic-resistance-crisis/"	"EN"	""	"2021-04-02 19:29:36"	"2021-04-02 07:05:22+00:00"	"85bf25689567"	"epigram.org.uk"					1.617354322E9	"relevant"
80.0	"PHF936ULQD"	"News in brief: Health chief concerned at Covid threat from outside Wales"	"https://nation.cymru/news/news-in-brief-health-chief-concerned-at-covid-threat-from-outside-wales/"	"EN"	""	"2021-04-02 19:37:49"	"2021-04-02 10:05:59+00:00"	"8915bc5fe349"	"nation.cymru"					1.617365159E9	"relevant"
81.0	"CEMFAQPFIV"	"Namibia Imports Over 1,000 Cattle From Botswana for Slaughter"	"https://allafrica.com/stories/202104010976.html"	"EN"	""	"2021-04-02 19:41:47"	"2021-04-01 13:57:48+00:00"	"e0196a995a"	"allafrica.com"					1.617292668E9	"relevant"
82.0	"RPIBAQ661F"	"Animal Disease Alert Issued for Rabbit Owners and Hunters"	"https://www.tn.gov/twra/news/2021/4/2/animal-disease-alert-issued-for-rabbit-owners-and-hunters.html"	"EN"	""	"2021-04-02 19:57:27"	"2021-04-02 14:07:02+00:00"	"411af49341"	"www.tn.gov"					1.617379622E9	"relevant"
83.0	"5P9OMZ0MHX"	"Heidi Klum Wore a Blazer Without a Top to Say She Was Joining the Sex and the City Reboot"	"https://ca.style.yahoo.com/heidi-klum-wore-blazer-without-155540281.html"	"EN"	""	"2021-04-02 19:57:27"	"2021-04-02 13:55:40+00:00"	"411af49341"	"ca.style.yahoo.com"					1.61737894E9	"relevant"
84.0	"4NY4HLND7K"	"Husted defends claim that COVID-19 came from a Chinese lab, calling it 'Wuhan virus'"	"https://www.wcpo.com/news/government/state-government/ohio-state-government-news/husted-defends-claim-that-covid-19-came-from-a-chinese-lab-calling-it-wuhan-virus"	"EN"	""	"2021-04-02 20:08:42"	"2021-04-01 20:22:00+00:00"	"dae1070319ca"	"www.wcpo.com"					1.61731572E9	"relevant"
85.0	"LHHBZN3EZE"	"Pfizer jab may not be as potent against B.1.351 variant"	"https://www.medicalnewstoday.com/articles/pfizer-jab-may-not-be-as-potent-against-b-1-351-variant"	"EN"	""	"2021-04-02 20:08:43"	"2021-04-01 14:18:45+00:00"	"dae1070319ca"	"www.medicalnewstoday.com"					1.617293925E9	"relevant"
86.0	"VBK928N55J"	"Romania records 409 outbreaks of African swine fever"	"https://www.economica.net/romania-inregistreaza-409-focare-de-pesta-porcina-africana_502587.html"	"EN"	"RO"	"2021-04-02 20:20:20"	"2021-04-02 10:23:00+00:00"	"6395c1dd60"	"www.economica.net"					1.61736618E9	"relevant"
87.0	"QD0WT9VHNH"	"Swine fever outbreak on Smithfield holding at Satu Nou"	"https://www.aradon.ro/aradon-stirile-judetului-arad/focar-de-pesta-porcina-in-exploatatia-smithfield-de-la-satu-nou-1363846/"	"EN"	"RO"	"2021-04-02 20:20:20"	"2021-04-01 12:04:00+00:00"	"6395c1dd60"	"www.aradon.ro"					1.61728584E9	"relevant"
88.0	"WMQFIOG8CQ"	"Livestock Agent Meets Fao International Expert"	"https://alwatannews.net/article/933746/Bahrain/%25D9%2588%25D9%2583%25D9%258A%25D9%2584-%25D8%25A7%25D9%2584%25D8%25AB%25D8%25B1%25D9%2588%25D8%25A9-%25D8%25A7%25D9%2584%25D8%25AD%25D9%258A%25D9%2588%25D8%25A7%25D9%2586%25D9%258A%25D8%25A9-%25D9%258A%25D8%25AC%25D8%25AA%25D9%2585%25D8%25B9-%25D9%2585%25D8%25B9-%25D8%25A7%25D9%2584%25D8%25AE%25D8%25A8%25D9%258A%25D8%25B1-%25D8%25A7%25D9%2584%25D8%25AF%25D9%2588%25D9%2584%25D9%258A-%25D9%2584%25D9%2585%25D9%2586%25D8%25B8%25D9%2585%25D8%25A9-%25D8%25A7%25D9%2584%25D9%2581%25D8%25A7%25D9%2588"	"EN"	"AR"	"2021-04-02 20:24:35"	"2021-04-02 07:29:00+00:00"	"14d714a4c43c"	"alwatannews.net"					1.61735574E9	"relevant"
89.0	"N6WJ5IGQ6R"	"Mysterious brain infection is making young California bears ‘fearless’ towards humans"	"https://www.livescience.com/mystery-disease-fearless-californian-bears.html"	"EN"	""	"2021-04-02 20:39:28"	"2021-04-02 09:00:21+00:00"	"f15905267c94"	"www.livescience.com"					1.617361221E9	"relevant"
90.0	"O1NMVXIR2W"	"What the world can learn from New Zealand’s Covid-19 bin mystery"	"https://www.wired.co.uk/article/new-zealand-zero-covid-transmission"	"EN"	""	"2021-04-02 20:39:28"	"2021-04-02 04:02:44+00:00"	"f15905267c94"	"www.wired.co.uk"					1.617343364E9	"relevant"
91.0	"R2BJVQJ1YK"	"Mysterious brain disease affects dozens of Canadians, causing teeth chattering and hallucinations"	"https://www.independent.co.uk/news/world/americas/canada-brain-disease-new-brunswick-b1825751.html"	"EN"	""	"2021-04-02 20:39:28"	"2021-04-01 17:42:52+00:00"	"f15905267c94"	"www.independent.co.uk"					1.617306172E9	"relevant"
92.0	"VHGWHMBD8V"	"Mysterious disease killing young bears in the Sierra Nevada"	"https://www.outtherecolorado.com/news/mysterious-disease-killing-young-bears-in-the-sierra-nevada/article_fe73085c-92fe-11eb-8a1d-7f8d16c763a3.html"	"EN"	""	"2021-04-02 20:39:28"	"2021-04-01 13:29:00+00:00"	"f15905267c94"	"www.outtherecolorado.com"					1.61729094E9	"relevant"
93.0	"X3WHRPF6J3"	"Mysterious new brain disease causes patients to hallucinate as cases rising sharply"	"https://www.dailystar.co.uk/news/world-news/mysterious-new-brain-disease-causes-23835312"	"EN"	""	"2021-04-02 20:39:28"	"2021-04-01 10:12:38+00:00"	"f15905267c94"	"www.dailystar.co.uk"					1.617279158E9	"relevant"
94.0	"J2VGLWK9H6"	"New Crown Pneumonia - The CDC says vaccinated people can travel to pave the way for the resumption of tourism"	"https://www.hk01.com/%25E5%258D%25B3%25E6%2599%2582%25E5%259C%258B%25E9%259A%259B/607798/%25E6%2596%25B0%25E5%2586%25A0%25E8%2582%25BA%25E7%2582%258E-%25E7%25BE%258E%25E5%259C%258Bcdc%25E6%258C%2587%25E6%258E%25A5%25E7%25A8%25AE%25E7%2596%25AB%25E8%258B%2597%25E4%25BA%25BA%25E5%25A3%25AB%25E5%258F%25AF%25E6%2597%2585%25E9%2581%258A-%25E7%2582%25BA%25E6%2581%25A2%25E5%25BE%25A9%25E6%2597%2585%25E9%2581%258A%25E6%25A5%25AD%25E9%258B%25AA%25E8%25B7%25AF"	"EN"	"KO"	"2021-04-02 20:48:07"	"2021-04-02 17:00:00+00:00"	"09f4739a58bf"	"www.hk01.com"					1.61739E9	"relevant"
95.0	"VT4S2JJXKD"	"More than 129.56 million cases of neo-crown pneumonia have been confirmed worldwide and nearly 2.83 million people have been sick"	"https://udn.com/news/story/120944/5362533"	"EN"	"ZH-TW"	"2021-04-02 20:48:07"	"2021-04-02 11:07:12+00:00"	"09f4739a58bf"	"udn.com"					1.617368832E9	"relevant"
96.0	"80W30MI896"	"Tan Desser urged further \"investigation\" of the Chinese laboratory leak theory Chinese netizens denounced \"Secretary Tan\" as the opposite"	"https://www.rfi.fr/tw/%25E4%25B8%25AD%25E5%259C%258B/20210402-%25E8%25AD%259A%25E5%25BE%25B7%25E5%25A1%259E%25E6%2595%25A6%25E4%25BF%2583%25E9%2580%25B2%25E4%25B8%2580%25E6%25AD%25A5-%25E8%25AA%25BF%25E6%259F%25A5-%25E4%25B8%25AD%25E5%259C%258B%25E5%25AF%25A6%25E9%25A9%2597%25E5%25AE%25A4%25E6%25B3%2584%25E9%259C%25B2%25E7%2590%2586%25E8%25AB%2596-%25E4%25B8%25AD%25E5%259C%258B%25E7%25B6%25B2%25E6%25B0%2591%25E6%2580%2592%25E6%2596%25A5-%25E8%25AD%259A%25E6%259B%25B8%25E8%25A8%2598-%25E5%258F%258D%25E4%25BA%2586"	"EN"	"KO"	"2021-04-02 20:48:07"	"2021-04-02 09:51:03+00:00"	"09f4739a58bf"	"www.rfi.fr"					1.617364263E9	"relevant"
97.0	"V0DNADXK6D"	"Tan Desser urged further \"investigation\" of the Chinese laboratory leak theory Chinese netizens denounced \"Secretary Tan\" as the opposite"	"https://www.rfi.fr/cn/%25E4%25B8%25AD%25E5%259B%25BD/20210402-%25E8%25B0%25AD%25E5%25BE%25B7%25E5%25A1%259E%25E6%2595%25A6%25E4%25BF%2583%25E8%25BF%259B%25E4%25B8%2580%25E6%25AD%25A5-%25E8%25B0%2583%25E6%259F%25A5-%25E4%25B8%25AD%25E5%259B%25BD%25E5%25AE%259E%25E9%25AA%258C%25E5%25AE%25A4%25E6%25B3%2584%25E9%259C%25B2%25E7%2590%2586%25E8%25AE%25BA-%25E4%25B8%25AD%25E5%259B%25BD%25E7%25BD%2591%25E6%25B0%2591%25E6%2580%2592%25E6%2596%25A5-%25E8%25B0%25AD%25E4%25B9%25A6%25E8%25AE%25B0-%25E5%258F%258D%25E4%25BA%2586"	"EN"	"ZH-CN"	"2021-04-02 20:48:07"	"2021-04-02 09:51:03+00:00"	"09f4739a58bf"	"www.rfi.fr"					1.617364263E9	"relevant"
98.0	"VOTPK04CUL"	"The WHO stressed that the new coronavirus originated from animals and experts said more should be stepped up to combat the wildlife trade"	"https://www.voachinese.com/a/as-who-highlights-covid-animal-origins-china-wildlife-crackdown-needs-more-teeth-experts/5838074.html"	"EN"	"ZH-CN"	"2021-04-02 20:48:07"	"2021-04-02 07:48:47+00:00"	"09f4739a58bf"	"www.voachinese.com"					1.617356927E9	"relevant"
99.0	"IEM20CP31P"	"Three more cases of neo-crown pneumonia were confirmed at their own expense"	"https://udn.com/news/story/120940/5361884"	"EN"	"ZH-TW"	"2021-04-02 20:48:07"	"2021-04-02 04:17:04+00:00"	"09f4739a58bf"	"udn.com"					1.617344224E9	"relevant"
100.0	"9EVYKXCXZ3"	"New Coronavirus Infection Response Coordination Centre Enquiry Hotline Statistics (08:00 on 1 April - 08:00 on 2 April)"	"https://www.gov.mo/zh-hans/news/333108/"	"EN"	"ZH-CN"	"2021-04-02 20:48:07"	"2021-04-02 02:09:00+00:00"	"09f4739a58bf"	"www.gov.mo"					1.61733654E9	"relevant"
101.0	"ZMTNKP2X3T"	"Update on the outbreak of new coronavirus pneumonia as of 24:00 on April 1 - Xinhua"	"http://www.xinhuanet.com/politics/2021-04/02/c_1127285574.htm"	"EN"	"ZH-CN"	"2021-04-02 20:48:07"	"2021-04-01 22:48:16+00:00"	"09f4739a58bf"	"www.xinhuanet.com"					1.617324496E9	"relevant"
102.0	"013ZZYOAZ3"	"The new crown vaccine, Pfizer, has a 91% effective rate or is effective in stopping a variant of the virus in South Africa"	"https://www.hk01.com/%25E5%258D%25B3%25E6%2599%2582%25E5%259C%258B%25E9%259A%259B/607492/%25E6%2596%25B0%25E5%2586%25A0%25E7%2596%25AB%25E8%258B%2597%25E4%25B8%25A8%25E8%25BC%259D%25E7%2591%259E%25E6%259B%25B4%25E6%2596%25B0%25E7%2596%25AB%25E8%258B%2597%25E6%259C%2589%25E6%2595%2588%25E7%258E%2587%25E7%2582%25BA91-%25E6%2588%2596%25E6%259C%2589%25E6%2595%2588%25E9%2598%25BB%25E6%25AD%25A2%25E5%258D%2597%25E9%259D%259E%25E8%25AE%258A%25E7%25A8%25AE%25E7%2597%2585%25E6%25AF%2592"	"EN"	"KO"	"2021-04-02 22:48:07"	"2021-04-01 21:55:55+00:00"	"09f4739a58bf"	"www.hk01.com"					1.617314155E9	"relevant"
103.0	"R8US2GN4QP"	"Sanitary shooting of wild boars in Kujawsko-Pomerania began. In the fight against ASF is also to help ... ugly smell"	"https://pomorska.pl/rozpoczal-sie-odstrzal-sanitarny-dzikow-w-kujawskopomorskiem-w-walce-z-asf-ma-pomoc-takze-brzydki-zapach/ar/c8-15522879"	"EN"	"PL"	"2021-04-02 22:33:49"	"2021-04-02 03:00:00+00:00"	"5004fc5c26"	"pomorska.pl"					1.6173396E9	"relevant"
104.0	"5G31B6N4WY"	"Bird flu resurgence: Sanctuary at Pong Lake closed amid avian deaths"	"https://www.hindustantimes.com/cities/chandigarh-news/bird-flu-resurgence-sanctuary-at-pong-lake-closed-amid-avian-deaths-101617393126364.html"	"EN"	""	"2021-04-02 22:47:21"	"2021-04-02 17:52:06+00:00"	"8915bc5fe349"	"www.hindustantimes.com"					1.617393126E9	"relevant"
105.0	"WLMPH8CEB2"	"'Highly pathogenic' bird flu detected in West Lancashire"	"https://www.express.co.uk/news/uk/1418349/bird-flu-pathogen-west-lancashire-uk-government-warning-advice"	"EN"	""	"2021-04-02 22:47:21"	"2021-04-02 12:14:37+00:00"	"8915bc5fe349"	"www.express.co.uk"					1.617372877E9	"relevant"
106.0	"LHEV0HZV61"	"'Highly pathogenic' bird flu detected in Falcons at private Skelmersdale property"	"https://www.liverpoolecho.co.uk/news/liverpool-news/highly-pathogenic-bird-flu-detected-20309813"	"EN"	""	"2021-04-02 22:47:21"	"2021-04-02 08:39:35+00:00"	"8915bc5fe349"	"www.liverpoolecho.co.uk"					1.617359975E9	"relevant"
107.0	"5ETV586HO1"	"Mr. Bayeux. Live poultry still banned from the market"	"https://actu.fr/normandie/bayeux_14047/bayeux-les-volailles-vivantes-toujours-interdites-de-marche_40690550.html"	"EN"	"FR"	"2021-04-02 22:50:05"	"2021-04-02 18:24:41+00:00"	"63b50225672c"	"actu.fr"					1.617395081E9	"relevant"
108.0	"IL1KG9KH10"	"Progress areas planned for the end of April to fight bird flu"	"https://www.web-agri.fr/grippe-aviaire/article/177675/le-ministre-de-l-agriculture-attend-des-pistes-d-amelioration-fin-avril"	"EN"	"FR"	"2021-04-02 22:50:05"	"2021-04-02 05:09:16+00:00"	"63b50225672c"	"www.web-agri.fr"					1.617347356E9	"relevant"
109.0	"DF46EEGLY2"	"CDC: More than 100 million people have been given at least one dose of coronavirus vaccine | International | Central News Agency CNA"	"https://www.cna.com.tw/news/aopl/202104030014.aspx"	"EN"	"KO"	"2021-04-02 23:21:33"	"2021-04-02 20:09:00+00:00"	"09f4739a58bf"	"www.cna.com.tw"					1.61740134E9	"relevant"
110.0	"XYR65PHOE9"	"Domestic vaccine safe and effective (vaccination of the new crown vaccine to build a healthy great wall)"	"https://finance.sina.com.cn/tech/2021-04-03/doc-ikmyaawa4790207.shtml"	"EN"	"ZH-CN"	"2021-04-02 23:21:33"	"2021-04-02 18:01:57+00:00"	"09f4739a58bf"	"finance.sina.com.cn"					1.617393717E9	"relevant"
111.0	"1ZEXC86U95"	"New Crown Pneumonia - The CDC says vaccinated people can travel to pave the way for the resumption of tourism"	"https://www.hk01.com/%25E5%258D%25B3%25E6%2599%2582%25E5%259C%258B%25E9%259A%259B/607798/%25E6%2596%25B0%25E5%2586%25A0%25E8%2582%25BA%25E7%2582%258E-%25E7%25BE%258E%25E5%259C%258Bcdc%25E6%258C%2587%25E6%258E%25A5%25E7%25A8%25AE%25E7%2596%25AB%25E8%258B%2597%25E4%25BA%25BA%25E5%25A3%25AB%25E5%258F%25AF%25E6%2597%2585%25E9%2581%258A-%25E7%2582%25BA%25E6%2581%25A2%25E5%25BE%25A9%25E6%2597%2585%25E9%2581%258A%25E6%25A5%25AD%25E9%258B%25AA%25E8%25B7%25AF"	"EN"	"KO"	"2021-04-03 01:21:33"	"2021-04-02 19:00:00+00:00"	"09f4739a58bf"	"www.hk01.com"					1.61739E9	"relevant"
112.0	"BBFKY2JSQ3"	"Chixi City to deal with the new coronavirus infection Pneumonia outbreak leading group command on the outbreak prevention and control of the outbreak in Ruili City, Yunnan Province notice - Chixi News Network - Northeast Network"	"https://jixi.dbw.cn/system/2021/04/02/058621342.shtml"	"EN"	"ZH-CN"	"2021-04-02 23:21:33"	"2021-04-02 12:49:07+00:00"	"09f4739a58bf"	"jixi.dbw.cn"					1.617374947E9	"relevant"
113.0	"XWP8JW82BR"	"Tan Desser urged further \"investigation\" of the Chinese laboratory leak theory Chinese netizens denounced \"Secretary Tan\" as the opposite"	"https://www.rfi.fr/tw/%25E4%25B8%25AD%25E5%259C%258B/20210402-%25E8%25AD%259A%25E5%25BE%25B7%25E5%25A1%259E%25E6%2595%25A6%25E4%25BF%2583%25E9%2580%25B2%25E4%25B8%2580%25E6%25AD%25A5-%25E8%25AA%25BF%25E6%259F%25A5-%25E4%25B8%25AD%25E5%259C%258B%25E5%25AF%25A6%25E9%25A9%2597%25E5%25AE%25A4%25E6%25B3%2584%25E9%259C%25B2%25E7%2590%2586%25E8%25AB%2596-%25E4%25B8%25AD%25E5%259C%258B%25E7%25B6%25B2%25E6%25B0%2591%25E6%2580%2592%25E6%2596%25A5-%25E8%25AD%259A%25E6%259B%25B8%25E8%25A8%2598-%25E5%258F%258D%25E4%25BA%2586"	"EN"	"KO"	"2021-04-02 23:21:33"	"2021-04-02 09:51:03+00:00"	"09f4739a58bf"	"www.rfi.fr"					1.617364263E9	"relevant"
114.0	"2VSRI34PUR"	"The new crown vaccine, Pfizer, has a 91% effective rate or is effective in stopping a variant of the virus in South Africa"	"https://www.hk01.com/%25E5%258D%25B3%25E6%2599%2582%25E5%259C%258B%25E9%259A%259B/607492/%25E6%2596%25B0%25E5%2586%25A0%25E7%2596%25AB%25E8%258B%2597%25E4%25B8%25A8%25E8%25BC%259D%25E7%2591%259E%25E6%259B%25B4%25E6%2596%25B0%25E7%2596%25AB%25E8%258B%2597%25E6%259C%2589%25E6%2595%2588%25E7%258E%2587%25E7%2582%25BA91-%25E6%2588%2596%25E6%259C%2589%25E6%2595%2588%25E9%2598%25BB%25E6%25AD%25A2%25E5%258D%2597%25E9%259D%259E%25E8%25AE%258A%25E7%25A8%25AE%25E7%2597%2585%25E6%25AF%2592"	"EN"	"KO"	"2021-04-03 01:21:33"	"2021-04-01 21:55:55+00:00"	"09f4739a58bf"	"www.hk01.com"					1.617314155E9	"relevant"
115.0	"GW4V5R4MT5"	"Unbelievable Reason a Man Got Busted at JFK for Smuggling Finches"	"https://wpdh.com/man-busted-at-jfk-for-smuggling-29-finches-in-his-luggage/"	"EN"	""	"2021-04-02 23:51:49"	"2021-04-01 21:11:12+00:00"	"203f7a0352"	"wpdh.com"					1.617318672E9	"relevant"
116.0	"HSLFJBS57O"	"In the UK is vaccinating livestock and poultry"	"https://mtrk.kz/ru/2021/04/02/V-SK-idet-vakcinaciya-domashnego-skota-i/"	"EN"	"RU"	"2021-04-02 23:54:51"	"2021-04-02 13:41:11+00:00"	"855778e1e082"	"mtrk.kz"					1.617378071E9	"relevant"
117.0	"K5HDZMH760"	"A Swiss company to develop a vaccine against African swine fever"	"https://www.bauernzeitung.ch/artikel/eine-schweizer-firma-soll-einen-impfstoff-gegen-die-afrikanische-schweinepest-entwickeln"	"EN"	"DE"	"2021-04-02 18:29:13"	"2021-04-02 10:11:00+00:00"	"104f07b0e7"	"www.bauernzeitung.ch"					1.61736546E9	"relevant"
118.0	"DVG0Y3TERE"	"Joy for free-range farms as chickens are released from bird flu lockdown"	"https://www.itv.com/news/border/2021-04-02/joy-for-free-range-farms-as-chickens-are-released-from-bird-flu-lockdown"	"EN"	""	"2021-04-03 04:21:51"	"2021-04-02 11:41:00+00:00"	"8915bc5fe349"	"www.itv.com"					1.61737086E9	"relevant"
119.0	"3BLPYCK051"	"Restrictions lifted in avian flu efforts"	"https://worcesterobserver.co.uk/news/restrictions-lifted-in-avian-flu-efforts/"	"EN"	""	"2021-04-03 06:21:51"	"2021-04-02 13:33:06+00:00"	"8915bc5fe349"	"worcesterobserver.co.uk"					1.617370386E9	"relevant"
120.0	"6M2VW5891T"	"Poultry housing measures in the UK lift, but bird keepers urged to remain vigilant"	"https://www.thepoultrysite.com/news/2021/04/poultry-housing-measures-in-the-uk-lift-but-bird-keepers-urged-to-remain-vigilant"	"EN"	""	"2021-04-03 04:21:51"	"2021-04-02 04:50:32+00:00"	"8915bc5fe349"	"www.thepoultrysite.com"					1.617346232E9	"relevant"
121.0	"JD2K6O0698"	"The containment lifted on Monday... for private poultry and birds"	"https://www.lavenir.net/cnt/dmf20210403_01569489/le-confinement-leve-lundi-pour-les-volailles-et-oiseaux-de-particuliers"	"EN"	"FR"	"2021-04-03 10:00:01"	"2021-04-03 06:38:00+00:00"	"63b50225672c"	"www.lavenir.net"					1.61743908E9	"relevant"
122.0	"5DUN595RAB"	"Second bird flu outbreak on outskirts of Manchester in less than one week"	"https://www.manchestereveningnews.co.uk/news/second-bird-flu-outbreak-outskirts-20314522"	"EN"	""	"2021-04-03 10:02:07"	"2021-04-03 07:28:29+00:00"	"8915bc5fe349"	"www.manchestereveningnews.co.uk"					1.617442109E9	"relevant"
123.0	"FU4JJZKJM7"	"'Highly pathogenic' bird flu detected in Skelmersdale"	"https://www.itv.com/news/granada/2021-04-02/highly-pathogenic-bird-flu-detected-in-skelmersdale"	"EN"	""	"2021-04-03 10:02:07"	"2021-04-02 10:49:00+00:00"	"8915bc5fe349"	"www.itv.com"					1.61736774E9	"relevant"
124.0	"253ES45A9Y"	"Highly pathogenic bird flu has been detected in Lancashire"	"https://www.lancs.live/news/lancashire-news/highly-pathogenic-bird-flu-been-20308909"	"EN"	""	"2021-04-03 18:00:01"	"2021-04-02 15:41:47+00:00"	"075a4e9c14"	"www.lancs.live"					1.617378107E9	"relevant"
125.0	"0VR5XRZKUW"	"Closed throughout 2020-21 due to COVID, bird flu, Delhi zoo sees animal deaths fall to three-year lo- The New Indian Express"	"https://www.newindianexpress.com/cities/delhi/2021/apr/02/closed-throughout-2020-21-due-to-covid-bird-flu-delhi-zoo-sees-animal-deaths-fall-to-three-year-lo-2284847.html"	"EN"	""	"2021-04-03 18:00:01"	"2021-04-02 04:01:00+00:00"	"075a4e9c14"	"www.newindianexpress.com"					1.61733606E9	"relevant"
126.0	"MHK8WQ381L"	"NC Agriculture commissioner encourages horse owners to act now to vaccinate against mosquito-borne diseases and rabies"	"https://news.yahoo.com/nc-agriculture-commissioner-encourages-horse-191200638.html"	"EN"	""	"2021-04-03 22:15:23"	"2021-04-03 17:12:00+00:00"	"a1b2c3d4e5"	"news.yahoo.com"					1.61747712E9	"relevant"
127.0	"6BJ46LALGH"	"SC health agency wants people to bring in dead birds"	"https://apnews.com/article/west-nile-virus-animals-birds-south-carolina-71909e0f009214b953eba61a84872e24"	"EN"	""	"2021-04-03 22:15:23"	"2021-04-03 12:39:44+00:00"	"a1b2c3d4e5"	"apnews.com"					1.617460784E9	"relevant"
128.0	"DSENCFEW70"	"Beef export to China"	"https://www.dawn.com/news/1616091"	"EN"	""	"2021-04-03 22:34:32"	"2021-04-02 22:42:34+00:00"	"e14d59d4d4"	"www.dawn.com"					1.617410554E9	"relevant"
