date,state,facility_type,drug_name,therapeutic_class,units_sold,unit_price_usd,revenue_usd,stockout_flag,injected_event_tags
2023-01-07,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,1,0.34,0.34,0,weekend_closed|winter_respiratory|covid_waves
2023-01-07,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,9.94,0.0,0,weekend_closed|covid_waves
2023-01-07,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,0,0.13,0.0,0,weekend_closed|winter_respiratory|rsv_winter
2023-01-07,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,1,0.04,0.04,0,weekend_closed|winter_respiratory|rsv_winter|2022_23_tripledemic_carryover
2023-01-07,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,0,0.04,0.0,0,weekend_closed|winter_respiratory|rsv_winter|2022_23_tripledemic_carryover
2023-01-07,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,2,0.09,0.18,0,weekend_closed|winter_respiratory
2023-01-07,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,1,0.11,0.11,0,weekend_closed
2023-01-07,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,0,0.12,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-01-07,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,1,0.07,0.07,0,weekend_closed
2023-01-07,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,0,3.47,0.0,0,weekend_closed
2023-01-07,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,19.93,0.0,0,weekend_closed|GLP1_shortage|GLP1_procurement_premium
2023-01-07,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,22.21,0.0,0,weekend_closed
2023-01-08,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,0,0.09,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-01-08,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,2,0.08,0.16,0,weekend_closed|medicaid_unwinding_2023
2023-01-08,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,1,0.1,0.1,0,weekend_closed|medicaid_unwinding_2023
2023-01-08,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,1,0.08,0.08,0,weekend_closed|medicaid_unwinding_2023
2023-01-08,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,1,0.1,0.1,0,weekend_closed|medicaid_unwinding_2023
2023-01-08,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,1,0.1,0.1,0,weekend_closed|medicaid_unwinding_2023
2023-01-08,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,0,0.09,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-01-08,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,0,0.1,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-01-08,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,1,0.11,0.11,0,weekend_closed
2023-01-08,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,0,0.12,0.0,0,weekend_closed
2023-01-08,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,0,0.12,0.0,0,weekend_closed|winter_respiratory|covid_waves|rsv_winter
2023-01-08,Arkansas,local government clinic,Fluticasone nasal spray,allergy,1,0.13,0.13,0,weekend_closed
2023-01-08,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,0,0.11,0.0,0,weekend_closed
2023-01-08,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,0,0.17,0.0,0,weekend_closed|winter_respiratory|rsv_winter|amoxicillin_shortage|shortage_procurement_premium
2023-01-08,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,0,0.25,0.0,0,weekend_closed|winter_respiratory|rsv_winter|antibiotic_supply_pressure
2023-01-08,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,0,0.22,0.0,0,weekend_closed|winter_respiratory|rsv_winter
2023-01-08,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,2,0.21,0.42,0,weekend_closed|winter_respiratory|rsv_winter
2023-01-08,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,0,0.17,0.0,0,weekend_closed|winter_respiratory|rsv_winter
2023-01-08,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,0,0.35,0.0,0,weekend_closed|winter_respiratory|covid_waves
2023-01-08,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,10.06,0.0,0,weekend_closed|covid_waves
2023-01-08,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,0,0.13,0.0,0,weekend_closed|winter_respiratory|rsv_winter
2023-01-08,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,1,0.04,0.04,0,weekend_closed|winter_respiratory|rsv_winter|2022_23_tripledemic_carryover
2023-01-08,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,1,0.03,0.03,0,weekend_closed|winter_respiratory|rsv_winter|2022_23_tripledemic_carryover
2023-01-08,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,1,0.09,0.09,0,weekend_closed|winter_respiratory
2023-01-08,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,0,0.11,0.0,0,weekend_closed
2023-01-08,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,1,0.12,0.12,0,weekend_closed|medicaid_unwinding_2023
2023-01-08,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,1,0.07,0.07,0,weekend_closed
2023-01-08,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,0,3.6,0.0,0,weekend_closed
2023-01-08,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,20.33,0.0,0,weekend_closed|GLP1_shortage|GLP1_procurement_premium
2023-01-08,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,21.86,0.0,0,weekend_closed
2023-01-09,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,13,0.09,1.17,0,monday_catchup|medicaid_unwinding_2023
2023-01-09,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,10,0.08,0.8,0,monday_catchup|medicaid_unwinding_2023
2023-01-09,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,4,0.1,0.4,0,monday_catchup|medicaid_unwinding_2023
2023-01-09,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,8,0.08,0.64,0,monday_catchup|medicaid_unwinding_2023
2023-01-09,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,1,0.1,0.1,0,monday_catchup|medicaid_unwinding_2023
2023-01-09,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,11,0.1,1.1,0,monday_catchup|medicaid_unwinding_2023
2023-01-09,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,1,0.09,0.09,0,monday_catchup|medicaid_unwinding_2023
2023-01-09,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,10,0.1,1.0,0,monday_catchup|medicaid_unwinding_2023
2023-01-09,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,6,0.11,0.66,0,monday_catchup
2023-01-09,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,3,0.12,0.36,0,monday_catchup
2023-01-09,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,9,0.12,1.08,0,monday_catchup|winter_respiratory|covid_waves|rsv_winter
2023-01-09,Arkansas,local government clinic,Fluticasone nasal spray,allergy,4,0.13,0.52,0,monday_catchup
2023-01-09,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,6,0.11,0.66,0,monday_catchup
2023-01-09,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,6,0.18,1.08,0,monday_catchup|winter_respiratory|rsv_winter|amoxicillin_shortage|shortage_procurement_premium
2023-01-09,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,4,0.24,0.96,0,monday_catchup|winter_respiratory|rsv_winter|antibiotic_supply_pressure
2023-01-09,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,6,0.22,1.32,0,monday_catchup|winter_respiratory|rsv_winter
2023-01-09,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,5,0.21,1.05,0,monday_catchup|winter_respiratory|rsv_winter
2023-01-09,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,7,0.17,1.19,0,monday_catchup|winter_respiratory|rsv_winter
2023-01-09,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,1,0.35,0.35,0,monday_catchup|winter_respiratory|covid_waves
2023-01-09,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,9.82,0.0,0,monday_catchup|covid_waves
2023-01-09,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,5,0.13,0.65,0,monday_catchup|winter_respiratory|rsv_winter
2023-01-09,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,17,0.04,0.68,0,monday_catchup|winter_respiratory|rsv_winter|2022_23_tripledemic_carryover
2023-01-09,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,19,0.03,0.57,0,monday_catchup|winter_respiratory|rsv_winter|2022_23_tripledemic_carryover
2023-01-09,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,6,0.09,0.54,0,monday_catchup|winter_respiratory
2023-01-09,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,5,0.11,0.55,0,monday_catchup
2023-01-09,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,10,0.12,1.2,0,monday_catchup|medicaid_unwinding_2023
2023-01-09,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,9,0.07,0.63,0,monday_catchup
2023-01-09,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,0,3.47,0.0,0,monday_catchup
2023-01-09,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,2,19.8,39.6,0,monday_catchup|GLP1_shortage|GLP1_procurement_premium
2023-01-09,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,22.88,0.0,0,monday_catchup
2023-01-10,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,9,0.09,0.81,0,medicaid_unwinding_2023
2023-01-10,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,13,0.08,1.04,0,medicaid_unwinding_2023
2023-01-10,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,5,0.1,0.5,0,medicaid_unwinding_2023
2023-01-10,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,9,0.08,0.72,0,medicaid_unwinding_2023
2023-01-10,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,0,0.1,0.0,0,medicaid_unwinding_2023
2023-01-10,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,7,0.1,0.7,0,medicaid_unwinding_2023
2023-01-10,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,4,0.09,0.36,0,medicaid_unwinding_2023
2023-01-10,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,2,0.1,0.2,0,medicaid_unwinding_2023
2023-01-10,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,10,0.11,1.1,0,
2023-01-10,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,6,0.12,0.72,0,
2023-01-10,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,10,0.12,1.2,0,winter_respiratory|covid_waves|rsv_winter
2023-01-10,Arkansas,local government clinic,Fluticasone nasal spray,allergy,6,0.13,0.78,0,
2023-01-10,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,9,0.11,0.99,0,
2023-01-10,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,4,0.18,0.72,0,winter_respiratory|rsv_winter|amoxicillin_shortage|shortage_procurement_premium
2023-01-10,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,2,0.25,0.5,0,winter_respiratory|rsv_winter|antibiotic_supply_pressure
2023-01-10,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,2,0.22,0.44,0,winter_respiratory|rsv_winter
2023-01-10,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,2,0.21,0.42,0,winter_respiratory|rsv_winter
2023-01-10,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,3,0.17,0.51,0,winter_respiratory|rsv_winter
2023-01-10,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,1,0.34,0.34,0,winter_respiratory|covid_waves
2023-01-10,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,10.2,0.0,0,covid_waves
2023-01-10,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,5,0.13,0.65,0,winter_respiratory|rsv_winter
2023-01-10,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,11,0.04,0.44,0,winter_respiratory|rsv_winter|2022_23_tripledemic_carryover
2023-01-10,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,19,0.04,0.76,0,winter_respiratory|rsv_winter|2022_23_tripledemic_carryover
2023-01-10,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,4,0.09,0.36,0,winter_respiratory
2023-01-10,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,4,0.11,0.44,0,
2023-01-10,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,4,0.12,0.48,0,medicaid_unwinding_2023
2023-01-10,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,10,0.07,0.7,0,
2023-01-10,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,0,3.47,0.0,0,
2023-01-10,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,19.57,0.0,0,GLP1_shortage|GLP1_procurement_premium
2023-01-10,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,21.72,0.0,0,
2023-01-11,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,7,0.09,0.63,0,medicaid_unwinding_2023
2023-01-11,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,11,0.08,0.88,0,medicaid_unwinding_2023
2023-01-11,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,4,0.1,0.4,0,medicaid_unwinding_2023
2023-01-11,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,9,0.08,0.72,0,medicaid_unwinding_2023
2023-01-11,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,2,0.1,0.2,0,medicaid_unwinding_2023
2023-01-11,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,4,0.1,0.4,0,medicaid_unwinding_2023
2023-01-11,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,4,0.09,0.36,0,medicaid_unwinding_2023
2023-01-11,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,5,0.1,0.5,0,medicaid_unwinding_2023
2023-01-11,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,4,0.11,0.44,0,
2023-01-11,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,3,0.12,0.36,0,
2023-01-11,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,2,0.12,0.24,0,winter_respiratory|covid_waves|rsv_winter
2023-01-11,Arkansas,local government clinic,Fluticasone nasal spray,allergy,3,0.13,0.39,0,
2023-01-11,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,3,0.11,0.33,0,
2023-01-11,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,5,0.18,0.9,0,winter_respiratory|rsv_winter|amoxicillin_shortage|shortage_procurement_premium
2023-01-11,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,3,0.25,0.75,0,winter_respiratory|rsv_winter|antibiotic_supply_pressure
2023-01-11,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,5,0.22,1.1,0,winter_respiratory|rsv_winter
2023-01-11,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,3,0.21,0.63,0,winter_respiratory|rsv_winter
2023-01-11,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,4,0.17,0.68,0,winter_respiratory|rsv_winter
2023-01-11,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,0,0.36,0.0,0,winter_respiratory|covid_waves
2023-01-11,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,10.11,0.0,0,covid_waves
2023-01-11,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,2,0.13,0.26,0,winter_respiratory|rsv_winter
2023-01-11,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,9,0.04,0.36,0,winter_respiratory|rsv_winter|2022_23_tripledemic_carryover
2023-01-11,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,15,0.03,0.45,0,winter_respiratory|rsv_winter|2022_23_tripledemic_carryover
2023-01-11,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,4,0.09,0.36,0,winter_respiratory
2023-01-11,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,5,0.11,0.55,0,
2023-01-11,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,5,0.12,0.6,0,medicaid_unwinding_2023
2023-01-11,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,3,0.07,0.21,0,
2023-01-11,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,1,3.56,3.56,0,
2023-01-11,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,19.99,0.0,0,GLP1_shortage|GLP1_procurement_premium
2023-01-11,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,21.76,0.0,0,
2023-01-12,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,4,0.09,0.36,0,medicaid_unwinding_2023
2023-01-12,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,5,0.08,0.4,0,medicaid_unwinding_2023
2023-01-12,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,5,0.1,0.5,0,medicaid_unwinding_2023
2023-01-12,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,10,0.08,0.8,0,medicaid_unwinding_2023
2023-01-12,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,1,0.1,0.1,0,medicaid_unwinding_2023
2023-01-12,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,7,0.1,0.7,0,medicaid_unwinding_2023
2023-01-12,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,1,0.09,0.09,0,medicaid_unwinding_2023
2023-01-12,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,7,0.1,0.7,0,medicaid_unwinding_2023
2023-01-12,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,9,0.11,0.99,0,
2023-01-12,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,5,0.12,0.6,0,
2023-01-12,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,6,0.12,0.72,0,winter_respiratory|covid_waves|rsv_winter
2023-01-12,Arkansas,local government clinic,Fluticasone nasal spray,allergy,0,0.13,0.0,0,
2023-01-12,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,7,0.11,0.77,0,
2023-01-12,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,4,0.17,0.68,0,winter_respiratory|rsv_winter|amoxicillin_shortage|shortage_procurement_premium
2023-01-12,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,5,0.25,1.25,0,winter_respiratory|rsv_winter|antibiotic_supply_pressure
2023-01-12,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,2,0.22,0.44,0,winter_respiratory|rsv_winter
2023-01-12,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,3,0.21,0.63,0,winter_respiratory|rsv_winter
2023-01-12,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,1,0.17,0.17,0,winter_respiratory|rsv_winter
